ER53001,ER53002,ER53017,ER53019,ER53023,ER53935,ER54309,ER58223,ER58224
4,2501,33,32,2,65000,60000,17,17
4,3557,31,0,2,88000,0,16,0
4,923,29,0,2,39000,0,16,0
4,559,64,62,1,177000,83000,17,17
4,8369,19,0,2,10000,0,12,0
4,7329,43,40,1,90000,1000,12,12
4,8280,50,40,1,82000,22000,17,14
4,8767,66,65,1,15000,0,16,16
4,8629,42,41,1,61000,75000,17,17
4,4055,68,62,1,0,28137,16,16
4,2522,26,0,2,45000,0,16,0
4,4124,31,31,1,108000,9000,17,16
4,5306,44,36,1,66000,55000,17,17
4,3591,65,0,4,0,0,14,0
4,3320,39,0,2,25869,0,17,0
4,2089,32,0,2,14000,0,14,0
4,4231,43,0,4,57000,0,17,0
4,5353,37,38,4,65000,34000,11,16
4,1720,63,61,1,0,0,12,12
4,3832,39,39,1,74000,56000,14,15
4,1479,43,0,4,0,0,13,0
4,3515,28,0,2,0,0,12,0
4,3810,27,0,5,24000,0,13,0
4,3497,49,45,1,0,7000,11,9
4,4695,23,22,2,9999998,23000,9,10
4,2235,86,83,1,0,0,16,17
4,7028,57,55,1,136400,18000,17,12
4,2115,49,50,1,87500,36900,17,16
4,7931,34,33,1,70000,65000,16,17
4,3856,29,0,5,10300,0,17,0
4,2049,28,0,2,3544,0,17,0
4,3171,25,0,2,14000,0,16,0
4,6631,25,0,2,25000,0,14,0
4,3488,23,23,2,6000,13000,16,14
4,3706,21,0,2,18000,0,14,0
4,3418,65,61,1,75000,0,17,16
4,5248,62,60,1,300,75000,17,17
4,6157,49,39,1,32463,20512,13,16
4,6551,48,0,4,10000,0,11,0
4,8830,29,24,5,22000,27000,14,14
4,2876,83,0,4,0,0,13,0
4,3820,83,0,4,0,0,12,0
4,8819,60,59,1,86000,0,12,12
4,5674,57,55,1,77000,86000,14,16
4,2974,55,0,4,46800,0,16,0
4,3029,50,0,4,69000,0,11,0
4,3560,33,0,2,76086,0,12,0
4,7513,32,37,1,84465,5153,12,14
4,2758,30,22,2,81000,0,14,12
4,9049,30,33,2,34000,13000,12,11
4,3368,27,27,1,29000,1500,12,13
4,7053,24,0,2,7000,0,12,0
4,6587,24,0,2,19000,0,17,0
4,5201,57,54,1,52000,22000,12,12
4,8414,30,29,1,53000,73000,17,17
4,1291,66,57,1,85000,0,17,12
4,2019,38,0,2,32000,0,12,0
4,773,70,0,4,0,0,13,0
4,3255,64,53,1,58000,0,14,10
4,6923,39,32,1,83178,27675,13,16
4,3174,64,60,1,0,0,12,12
4,5268,35,35,1,138000,20000,12,12
4,98,72,0,3,60,0,11,0
4,2431,49,0,4,97000,0,12,0
4,4437,48,46,1,42000,29120,12,12
4,8379,29,24,1,35000,4000,12,16
4,4224,59,0,2,41000,0,16,0
4,7153,55,0,2,59589,0,12,0
4,3094,50,0,5,54000,0,12,0
4,3908,49,0,4,0,0,13,0
4,6464,47,44,1,0,9999998,12,16
4,2885,45,42,1,114000,0,16,15
4,7816,43,0,2,31000,0,14,0
4,7674,35,47,1,0,42000,12,13
4,8938,31,0,2,0,0,15,0
4,8934,29,23,1,44000,22000,14,15
4,3055,32,0,2,48000,0,13,0
4,6055,27,0,2,90000,0,12,0
4,6374,23,0,2,15000,0,17,0
4,8679,59,57,1,0,63662,15,15
4,3311,43,41,1,0,64000,14,13
4,1159,60,0,2,22000,0,13,0
4,1657,34,0,2,63000,0,12,0
4,8782,26,31,1,26000,16480,12,14
4,8282,30,23,1,40000,21000,16,13
4,410,91,89,1,0,0,4,3
4,1591,89,0,3,0,0,12,0
4,381,53,46,1,56000,26000,16,12
4,4540,64,64,1,220000,0,16,17
4,900,63,61,1,70000,0,15,13
4,5101,33,34,1,140000,39000,16,17
4,5440,38,35,1,70000,25000,13,14
4,6062,31,31,1,80000,80000,16,16
4,975,65,0,3,0,0,12,0
4,1176,37,31,2,11000,0,10,10
4,527,77,0,3,0,0,5,0
4,2159,50,0,4,30000,0,12,0
4,3074,47,0,2,25000,0,11,0
4,5230,34,34,1,50000,46000,15,15
4,3403,32,0,2,0,0,12,0
4,2981,28,29,2,17000,0,12,12
4,3001,26,0,2,26000,0,14,0
4,3116,25,0,2,33000,0,15,0
4,3725,22,0,2,25000,0,12,0
4,3984,22,20,2,13000,7400,12,12
4,4506,22,18,2,0,1800,12,11
4,8071,29,0,2,25000,0,15,0
4,5270,58,55,1,50762,21000,14,17
4,7421,51,38,1,102300,15000,16,13
4,4615,70,0,4,0,0,11,0
4,3254,53,52,1,75000,0,14,14
4,4738,28,0,2,29000,0,16,0
4,1569,68,67,1,12775,0,15,16
4,1922,42,41,1,70000,9999998,16,17
4,4452,41,41,1,95600,0,16,14
4,1143,41,39,1,53300,14700,16,14
4,2323,35,34,1,97000,0,16,16
4,5067,36,36,1,49212,3150,14,14
4,4192,82,0,3,0,0,17,0
4,6487,61,0,2,68000,0,17,0
4,5830,51,49,1,90000,65000,13,13
4,205,84,0,3,0,0,17,0
4,1622,40,0,4,56000,0,17,0
4,54,38,0,2,52000,0,15,0
4,355,30,25,1,0,0,8,11
4,272,26,0,2,23000,0,12,0
4,11,60,62,1,36000,72900,99,17
4,4,34,32,1,8400,18000,12,13
4,9038,59,55,1,0,40000,99,15
4,1540,60,0,2,0,0,12,0
4,4914,53,53,1,90000,4300,16,16
4,6744,30,0,5,40000,0,16,0
4,5007,28,27,1,32000,10000,13,16
4,506,65,68,1,26500,0,15,16
4,6974,65,65,1,0,0,17,17
4,6158,34,35,1,185000,0,17,17
4,8226,32,0,2,27000,0,17,0
4,5487,29,30,1,60000,32000,16,17
4,4164,69,67,1,0,0,17,16
4,4674,64,0,4,46000,0,14,0
4,6694,32,0,2,48000,0,14,0
4,6297,43,38,1,0,33000,16,14
4,4175,75,63,1,0,0,14,12
4,4267,58,55,1,45000,21000,12,12
4,5292,54,0,4,41000,0,15,0
4,5099,50,0,4,63000,0,14,0
4,4051,26,0,2,30000,0,14,0
4,6304,31,29,1,77000,39000,14,17
4,1395,45,48,1,67000,65000,17,17
4,5505,45,45,1,98000,48000,17,17
4,171,99,87,1,0,0,9,12
4,1010,22,20,2,30000,9999998,12,12
4,1296,50,50,1,60000,45000,12,13
4,442,54,53,1,25000,9000,12,12
4,118,27,28,1,30000,36000,14,13
4,83,26,25,1,75000,0,11,99
4,3880,61,0,2,14500,0,17,0
4,4537,62,59,1,0,7000,14,13
4,4110,27,24,2,48000,25000,14,14
4,2222,38,37,1,100000,50000,16,17
4,5627,33,33,1,57130,37509,17,17
4,1192,70,70,1,0,0,12,12
4,62,45,0,4,780,0,12,0
4,8671,27,0,2,30000,0,16,0
4,1440,54,49,1,47000,16000,12,12
4,7651,69,0,3,0,0,14,0
4,486,36,0,5,11700,0,12,0
4,2170,37,33,1,0,0,12,13
4,5295,41,38,1,48000,0,13,10
4,4415,81,0,4,9741,0,15,0
4,1108,69,68,1,0,0,12,12
4,1041,44,0,4,62000,0,14,0
4,8034,25,0,2,27000,0,13,0
4,1063,48,49,1,50000,37000,14,12
4,8100,47,47,1,0,59000,12,12
4,7345,33,28,4,65000,27000,12,14
4,350,25,24,1,36900,36100,12,16
4,3640,69,70,1,52000,0,12,12
4,7820,51,48,1,76000,0,14,12
4,3617,57,65,1,3000,0,16,12
4,5331,68,67,1,0,2600,16,14
4,5108,41,39,1,54000,8800,17,16
4,4852,38,36,1,125000,8472,17,16
4,1099,70,65,1,0,0,9,10
4,4870,46,40,1,54000,0,12,8
4,4254,45,0,5,2400,0,12,0
4,4440,44,42,1,0,3500,10,10
4,607,41,0,4,9999998,0,9,0
4,4573,25,25,1,33000,30000,15,16
4,3864,20,18,1,16300,0,13,12
4,8172,40,41,1,17000,31000,11,13
4,8261,58,64,4,120000,0,12,16
4,5088,34,0,5,53000,0,16,0
4,1673,53,0,4,80000,0,15,0
4,1307,28,0,2,13000,0,16,0
4,5809,71,72,1,92000,0,16,16
4,4887,42,42,1,87000,6500,16,17
4,5910,60,0,4,98000,0,17,0
4,6064,59,56,1,60000,38000,14,14
4,6011,70,0,4,0,0,12,0
4,8145,50,48,1,38000,0,14,16
4,8085,45,0,2,32000,0,12,0
4,5624,45,48,2,29000,0,13,12
4,5602,39,0,2,59000,0,17,0
4,2804,94,94,1,0,0,13,16
4,6925,64,0,4,40000,0,17,0
4,8536,36,0,2,19000,0,13,0
4,4067,69,67,1,3000,66000,17,17
4,4101,62,62,1,0,0,16,17
4,1229,32,29,1,43000,14000,13,17
4,5998,76,75,1,105000,14000,17,16
4,8477,49,50,1,123000,8000,16,16
4,6653,42,43,1,63385,30000,13,14
4,7270,34,41,1,80000,70000,14,14
4,5062,62,60,1,0,0,11,16
4,3622,64,67,1,21100,30000,17,17
4,752,62,62,1,150000,100000,17,16
4,1187,58,0,4,6000,0,14,0
4,3084,54,51,1,360000,300000,17,16
4,4083,28,27,2,2000,43000,17,16
4,6156,26,0,2,42000,0,16,0
4,216,25,0,2,65000,0,16,0
4,6839,22,0,2,22000,0,13,0
4,1394,56,56,1,79843,64550,16,16
4,199,52,52,1,114000,30000,17,16
4,1422,64,60,1,0,80117,16,16
4,8062,49,35,1,111000,18900,17,13
4,204,28,29,1,70000,5000,16,16
4,739,32,30,1,12000,53000,16,17
4,1365,42,29,2,9999998,40000,12,16
4,6061,30,0,2,3700,0,17,0
4,4129,29,0,2,35000,0,17,0
4,3723,65,66,4,30000,0,17,99
4,837,43,41,4,2880,25400,15,16
4,1880,41,40,1,58000,58000,16,16
4,3530,69,65,1,7500,0,12,12
4,5183,43,42,1,42000,38000,16,13
4,5883,72,74,1,0,0,16,14
4,5849,85,80,1,0,0,10,16
4,7511,49,46,1,45000,0,16,15
4,7356,25,25,2,70000,28000,17,16
4,5656,64,61,4,0,0,17,16
4,5707,74,0,3,0,0,14,0
4,7437,69,0,3,0,0,10,0
4,8043,47,42,1,50000,51000,16,16
4,774,77,80,1,0,0,99,13
4,5797,76,0,4,18102,0,14,0
4,5459,51,44,1,65000,6200,15,17
4,6764,42,36,1,105000,85000,17,16
4,79,59,49,1,150,0,12,12
4,8243,34,0,2,65000,0,16,0
4,4190,26,0,2,35000,0,14,0
4,6332,43,36,1,72000,52500,13,15
4,5774,29,29,1,28000,0,12,11
4,3228,76,0,3,26500,0,16,0
4,3292,55,54,1,110000,93000,17,17
4,6565,28,0,2,32000,0,17,0
4,6509,30,0,2,26000,0,12,0
4,2796,28,27,1,18000,3000,16,15
4,3519,25,27,1,23000,35000,12,12
4,5725,25,0,2,6000,0,17,0
4,3970,58,52,1,84000,48000,16,13
4,3716,52,49,1,100000,57000,14,14
4,5568,59,53,2,90795,0,17,12
4,8120,50,51,1,80000,60000,16,12
4,6616,30,27,2,36000,33000,17,16
4,4806,25,23,2,52000,12000,17,17
4,224,67,53,1,53000,115000,12,11
4,2149,72,0,3,0,0,12,0
4,3707,47,0,4,1600,0,13,0
4,5174,39,36,1,92000,90000,14,17
4,4374,56,53,1,145000,23000,14,13
4,1038,45,0,2,390000,0,16,0
4,5341,65,64,1,0,0,8,11
4,5498,43,43,1,6000,20000,11,12
4,5463,21,0,2,13773,0,12,0
4,8992,45,45,1,0,45000,8,12
4,8853,23,24,2,2000,15000,10,14
4,5628,22,23,1,36000,0,12,12
4,46,80,78,1,0,0,16,12
4,7689,64,0,3,7000,0,16,0
4,7940,41,40,1,100000,100000,17,14
4,3927,39,34,1,100000,53000,16,16
4,7447,46,42,1,54000,53000,16,17
4,4443,60,48,1,40000,8600,14,14
4,1130,65,64,1,0,0,16,15
4,1659,41,0,4,15500,0,12,0
4,6949,41,0,2,33700,0,12,0
4,1775,32,0,2,52500,0,17,0
4,8213,59,61,1,0,0,12,12
4,2769,84,0,3,0,0,12,0
4,513,61,59,1,37218,32371,12,12
4,3552,27,25,1,0,0,15,15
4,8489,42,40,1,140000,110000,17,16
4,3666,40,38,1,70000,70000,16,16
4,3528,34,34,1,27000,78000,11,17
4,3111,55,0,4,43000,0,12,0
4,3423,29,0,4,0,0,12,0
4,3545,30,0,2,23000,0,12,0
4,4257,27,0,2,7200,0,12,0
4,2055,61,0,4,0,0,12,0
4,2117,61,0,4,26000,0,12,0
4,3924,42,0,5,27000,0,12,0
4,3279,39,0,2,25000,0,12,0
4,1258,38,0,2,33000,0,10,0
4,1513,37,0,2,52000,0,17,0
4,6205,44,0,2,120000,0,12,0
4,6800,36,35,2,60000,0,12,14
4,3287,35,0,2,44000,0,12,0
4,2100,22,0,2,23000,0,15,0
4,7617,19,0,2,0,0,11,0
4,3400,42,0,2,23000,0,12,0
4,4534,35,0,2,0,0,11,0
4,4286,32,0,2,9999999,0,16,0
4,1223,79,63,1,16000,9999998,12,99
4,2720,72,0,4,2000,0,11,0
4,302,52,0,4,6000,0,9,0
4,917,44,0,2,17300,0,12,0
4,276,35,0,2,9000,0,11,0
4,4861,33,0,2,30000,0,14,0
4,196,31,33,1,0,0,13,11
4,2740,25,0,2,4550,0,12,0
4,4562,24,0,2,28000,0,12,0
4,1485,74,51,1,0,1140,6,12
4,1205,47,49,1,9999998,11000,12,12
4,4923,30,0,2,5000,0,12,0
4,264,42,36,2,12000,12000,9,11
4,624,23,0,2,2500,0,12,0
4,1529,29,25,1,29000,36000,13,15
4,2004,35,0,2,16000,0,12,0
4,8913,72,66,1,30000,56000,13,12
4,6292,63,0,4,0,0,15,0
4,6877,35,0,4,0,0,11,0
4,7045,30,30,1,22000,56000,12,16
4,6950,61,0,4,39220,0,17,0
4,6006,67,63,1,7500,0,14,17
4,6913,58,58,1,120000,66000,14,17
4,6648,41,46,1,22000,30000,12,12
4,6159,35,34,1,107000,5000,16,14
4,6996,35,0,4,50000,0,12,0
4,6347,32,31,1,130000,0,17,15
4,6029,31,30,1,33885,19174,14,15
4,6743,32,0,4,26000,0,17,0
4,6961,30,30,1,65000,35000,12,12
4,6300,25,31,1,10000,0,17,16
4,5721,70,64,1,0,0,17,13
4,5756,58,57,1,107000,104000,16,17
4,6702,30,32,1,48000,46000,12,16
4,5658,31,30,1,8000,53000,12,17
4,147,85,82,1,0,0,12,12
4,2646,59,0,4,0,0,12,0
4,3449,60,0,4,0,0,12,0
4,3703,35,27,1,48000,12500,15,11
4,4337,34,0,4,27000,0,14,0
4,3636,49,0,5,0,0,12,0
4,6799,83,73,1,0,0,17,12
4,6490,44,0,2,60000,0,17,0
4,6579,36,36,1,55000,42000,14,16
4,8262,39,42,1,9999999,9999999,12,14
4,6646,84,83,1,0,0,15,12
4,7362,60,60,1,110580,26080,16,13
4,6279,59,59,1,80000,30000,12,12
4,7514,54,55,1,93000,45000,16,17
4,8510,50,0,2,24000,0,17,0
4,6242,56,0,2,1000,0,14,0
4,6967,31,0,2,60000,0,16,0
4,6371,30,0,2,32000,0,17,0
4,6081,32,30,1,90000,56000,17,16
4,398,79,0,3,600,0,12,0
4,3925,48,0,4,25000,0,14,0
4,1302,45,0,2,35000,0,16,0
4,197,80,0,3,0,0,12,0
4,6410,58,55,1,520000,10000,16,16
4,8817,25,0,2,43000,0,16,0
4,7590,22,0,2,3000,0,16,0
4,2233,65,65,1,150000,60000,16,12
4,5176,32,0,5,33000,0,16,0
4,4800,44,36,1,110000,70000,16,17
4,180,74,62,1,0,0,12,14
4,8723,40,0,4,34000,0,12,0
4,2851,21,0,2,15000,0,9,0
4,318,62,71,1,6000,9000,12,12
4,1402,44,41,1,32000,0,12,14
4,342,26,20,2,19250,17000,13,8
4,769,74,0,3,0,0,12,0
4,1868,41,0,2,14000,0,14,0
4,906,83,79,1,0,0,6,12
4,8788,44,44,1,50000,70000,16,14
4,6896,35,35,1,119000,19000,12,14
4,1715,23,0,2,30272,0,15,0
4,9080,20,18,1,0,0,12,11
4,890,60,57,1,0,66409,14,16
4,1080,58,51,1,36000,25000,12,12
4,482,32,31,1,34000,29000,11,14
4,5927,85,82,1,0,0,14,14
4,4978,51,48,1,46000,40500,14,12
4,8278,23,0,2,10000,0,16,0
4,4151,81,0,3,0,0,12,0
4,6257,60,60,1,0,5000,12,12
4,5870,58,0,4,51000,0,16,0
4,4193,54,55,1,62000,52000,12,12
4,4154,49,47,1,25000,60000,17,17
4,3857,30,0,2,35000,0,13,0
4,3868,27,0,2,26000,0,16,0
4,5682,51,52,1,132000,32000,17,12
4,6795,35,33,1,50000,52000,12,17
4,4895,68,67,1,9999998,52000,10,12
4,9066,27,0,2,15000,0,16,0
4,8855,51,50,1,168000,50000,16,17
4,5442,61,58,1,61000,55000,16,99
4,3393,64,65,1,65000,0,15,12
4,6731,30,0,2,49000,0,17,0
4,6511,29,0,2,16000,0,16,0
4,4165,25,0,5,60000,0,16,0
4,6686,52,57,1,110000,0,16,14
4,1052,68,0,4,42000,0,16,0
4,983,48,44,1,45000,0,12,14
4,845,26,36,2,18500,18500,12,16
4,1492,76,71,1,0,0,12,11
4,6318,47,0,4,0,0,13,0
4,4951,53,52,1,150000,60000,16,16
4,5051,28,0,2,9999999,0,16,0
4,5522,25,0,2,18500,0,16,0
4,5233,25,0,2,40000,0,17,0
4,5968,57,56,1,0,0,16,16
4,6980,68,65,1,21920,0,17,16
4,3490,23,0,2,12000,0,12,0
4,8154,42,38,1,9999999,9999999,15,14
4,3270,49,43,2,40000,10500,13,13
4,4780,23,21,2,1800,0,99,11
4,107,63,61,1,2627,11144,16,17
4,7951,30,26,1,31000,30000,12,16
4,3904,36,34,1,80000,160000,14,16
4,545,64,61,1,0,0,17,13
4,645,33,33,1,146000,0,16,17
4,5327,23,0,2,30000,0,15,0
4,4123,53,52,1,39000,43680,16,16
4,522,72,69,1,0,6000,17,17
4,604,49,44,1,150000,20000,17,13
4,3046,46,0,4,134000,0,16,0
4,2174,42,43,1,240000,70000,16,17
4,628,66,0,3,0,0,14,0
4,1155,48,42,1,37000,0,9,12
4,448,44,0,2,800,0,11,0
4,8362,30,30,1,9999998,0,10,13
4,1763,94,0,3,0,0,12,0
4,5799,39,39,1,118000,40000,17,16
4,6141,62,61,1,25000,34000,14,14
4,6089,47,43,1,0,34500,12,14
4,7065,61,62,1,58000,38000,14,14
4,7427,38,36,1,52000,0,12,14
4,8215,42,41,1,74000,47000,16,16
4,6319,36,36,1,30000,65000,14,17
4,2124,77,56,1,0,50000,12,16
4,6376,26,24,1,35000,44000,12,16
4,2109,59,54,1,80000,177000,16,14
4,6435,60,0,3,23000,0,12,0
4,8470,38,0,4,50099,0,14,0
4,6766,35,0,2,9999999,0,14,0
4,8793,36,0,4,70000,0,14,0
4,5584,46,0,4,35000,0,13,0
4,3054,67,0,4,0,0,12,0
4,1027,85,85,1,0,0,16,12
4,1932,59,60,1,0,75000,17,17
4,3976,31,0,2,2000,0,15,0
4,7572,32,32,1,50000,0,16,16
4,4860,29,0,2,50000,0,13,0
4,8374,29,0,2,54000,0,16,0
4,9013,26,0,2,50000,0,16,0
4,3296,22,0,2,14500,0,15,0
4,7551,60,60,1,125000,97000,16,17
4,4587,59,58,1,0,22000,16,16
4,1854,60,54,1,108000,10000,14,14
4,2083,52,53,1,123000,70000,17,17
4,5877,59,48,1,180000,34000,12,16
4,4982,54,51,1,240000,30000,17,17
4,8095,50,49,1,75000,0,99,16
4,2096,30,33,1,25000,72000,17,17
4,4027,30,28,2,4000,47000,16,16
4,4550,66,0,3,0,0,16,0
4,6274,81,0,4,0,0,12,0
4,2350,45,47,4,30000,26000,12,16
4,6854,61,0,4,0,0,15,0
4,6564,54,0,4,21695,0,12,0
4,3469,51,0,2,0,0,12,0
4,8976,38,0,5,19000,0,13,0
4,6094,32,0,2,0,0,12,0
4,4863,22,0,2,0,0,14,0
4,8121,51,50,1,40000,0,12,12
4,8620,29,0,2,0,0,15,0
4,4770,81,0,3,7800,0,12,0
4,6559,80,0,3,0,0,10,0
4,6495,63,0,2,9999998,0,14,0
4,6906,22,0,2,22000,0,15,0
4,2918,58,50,1,0,9999999,12,13
4,6335,63,56,1,43500,69878,14,17
4,4105,42,39,1,80000,0,16,16
4,8044,41,40,1,38000,55000,13,16
4,5098,44,46,1,76000,81000,17,16
4,4949,58,64,1,50000,0,16,12
4,3330,55,56,1,18400,0,16,12
4,9083,56,52,1,50000,0,11,11
4,6508,54,60,4,59752,43700,12,12
4,8875,32,0,5,48000,0,12,0
4,7110,27,26,1,44000,25000,16,16
4,7210,27,0,2,30000,0,14,0
4,7995,25,0,2,8000,0,16,0
4,7875,52,51,1,49000,14700,12,12
4,7701,58,57,1,108000,25000,17,16
4,8690,36,33,1,53200,0,11,12
4,6912,26,31,2,42000,8500,12,12
4,5898,51,49,1,12500,34612,14,12
4,3541,26,0,4,50000,0,15,0
4,3377,77,71,1,0,0,16,12
4,5562,31,29,1,24000,22000,14,14
4,152,83,0,3,0,0,11,0
4,1931,40,0,5,45846,0,14,0
4,2247,64,62,1,53377,3000,12,12
4,1079,72,66,1,0,0,12,12
4,5032,48,48,1,65000,57000,12,14
4,1944,44,38,1,125000,25000,12,14
4,2744,37,40,1,128000,0,17,16
4,1269,37,0,4,58000,0,17,0
4,7006,26,0,2,27500,0,16,0
4,7361,42,41,4,0,0,14,12
4,1545,80,69,1,12000,0,13,9
4,8774,46,46,1,70000,20000,12,10
4,8749,65,0,5,14300,0,12,0
4,1735,43,43,1,55000,0,12,11
4,1850,31,27,1,55000,6800,10,9
4,1348,72,0,3,0,0,13,0
4,1937,82,0,3,0,0,8,0
4,584,65,58,1,0,26000,14,15
4,3140,61,0,3,10000,0,12,0
4,699,59,0,4,0,0,10,0
4,688,56,0,4,0,0,9,0
4,2818,38,0,5,9000,0,9,0
4,8263,41,36,1,0,34000,14,15
4,2278,34,0,2,0,0,11,0
4,3608,34,0,2,60000,0,13,0
4,8565,32,27,1,78000,47000,17,17
4,3735,30,0,2,33000,0,16,0
4,8800,22,0,2,11150,0,12,0
4,1660,49,53,1,62000,62000,14,16
4,753,65,64,1,0,0,12,10
4,7100,35,34,1,78000,0,16,14
4,4464,33,32,1,60000,0,14,14
4,3401,23,23,1,12000,0,12,11
4,3057,21,0,2,50000,0,10,0
4,2506,40,38,1,56000,32000,14,16
4,4463,46,36,1,12000,30000,13,15
4,3695,36,0,4,18000,0,14,0
4,599,44,51,1,32000,57000,12,17
4,8578,45,41,1,0,31000,9,14
4,4734,41,36,1,0,65000,16,16
4,1952,34,29,1,44000,3000,15,16
4,8570,24,25,1,30000,0,10,11
4,5854,26,23,1,56000,8000,15,16
4,1318,32,33,1,46000,32000,15,17
4,3271,30,25,2,0,10000,8,12
4,8574,33,40,1,38000,10000,12,9
4,1469,85,0,3,0,0,8,0
4,901,62,59,1,10000,0,10,11
4,3014,61,55,1,70000,60000,11,12
4,7088,57,0,3,0,0,6,0
4,2736,52,0,4,40000,0,12,0
4,8074,36,37,1,73000,39000,14,16
4,281,39,39,1,0,0,11,11
4,3974,38,0,4,14000,0,10,0
4,8133,33,0,2,32000,0,11,0
4,2707,26,0,2,18864,0,14,0
4,4433,23,0,2,9999999,0,12,0
4,2789,32,32,2,22000,600,12,11
4,4184,35,31,1,0,0,15,14
4,7319,40,38,1,4000,0,13,11
4,5785,27,33,2,4000,27000,13,15
4,4881,31,27,2,9999998,0,12,11
4,988,55,0,3,62500,0,14,0
4,605,33,36,1,9999998,9999998,16,99
4,4325,51,47,1,40000,5500,11,14
4,7099,31,0,3,37000,0,9,0
4,3654,78,0,3,0,0,11,0
4,3561,59,0,4,1700,0,13,0
4,1060,54,0,4,24000,0,12,0
4,6537,52,0,2,0,0,12,0
4,6689,42,0,2,29000,0,12,0
4,7672,39,44,4,34000,9000,12,12
4,8650,36,31,1,35000,60000,11,14
4,8568,32,25,1,18720,727,12,14
4,8110,32,0,2,40000,0,14,0
4,2635,28,28,1,29000,69000,11,12
4,7267,28,0,2,6000,0,11,0
4,2984,38,0,4,0,0,13,0
4,452,37,33,1,71352,44610,14,16
4,4441,63,57,1,0,25000,12,12
4,7259,25,25,2,32000,19000,12,13
4,734,71,63,1,14000,21000,14,14
4,2848,51,0,2,90000,0,17,0
4,8732,48,41,1,50000,58000,16,12
4,4934,43,42,1,60000,39000,14,16
4,3951,28,30,1,25000,35000,12,12
4,6174,26,0,4,39000,0,15,0
4,9082,58,0,2,55000,0,12,0
4,7491,62,0,3,45000,0,14,0
4,3709,36,35,1,40000,52000,12,14
4,3445,35,40,1,90000,50000,16,16
4,8799,74,0,3,0,0,12,0
4,110,54,61,1,96000,0,12,12
4,3137,49,42,1,78000,0,14,16
4,498,24,19,1,75000,2500,13,12
4,2505,36,33,1,56000,34000,15,14
4,908,67,63,1,0,0,12,10
4,429,47,0,5,6000,0,14,0
4,7389,30,0,2,24000,0,15,0
4,5215,24,24,1,80000,31000,14,14
4,8266,58,55,1,60000,35000,12,12
4,8094,36,35,1,32000,0,14,11
4,2927,91,0,3,0,0,13,0
4,7734,57,49,1,140000,50000,12,12
4,8654,37,39,1,200000,40000,16,14
4,7147,34,32,1,69000,0,16,12
4,225,52,55,1,22000,12000,12,13
4,7385,32,32,2,40000,0,12,12
4,945,63,0,4,0,0,12,0
4,362,39,0,4,55000,0,12,0
4,2042,53,41,1,500,9999998,12,12
4,1336,58,0,4,0,0,14,0
4,1498,66,65,1,0,0,12,12
4,4354,64,0,5,0,0,17,0
4,3875,44,45,4,30000,3000,12,11
4,1514,42,0,2,14000,0,12,0
4,1888,37,0,2,16000,0,13,0
4,2746,37,0,2,27000,0,16,0
4,2770,26,0,2,4700,0,11,0
4,861,65,60,1,34000,0,12,11
4,1955,44,0,4,3500,0,14,0
4,2864,43,0,2,22000,0,12,0
4,9022,30,0,2,3000,0,14,0
4,1537,24,0,2,3900,0,13,0
4,5422,22,0,2,12000,0,12,0
4,2479,69,0,3,0,0,9,0
4,3309,53,60,1,52000,49000,12,12
4,5753,45,45,1,31000,42000,12,13
4,1497,26,26,1,27000,20000,16,16
4,2142,58,51,1,70000,0,12,12
4,8644,29,25,2,9999998,9999998,12,13
4,4032,38,37,1,85000,1800,17,17
4,3685,32,0,2,86000,0,17,0
4,3865,30,0,2,0,0,17,0
4,3794,61,61,1,106000,16000,17,17
4,7302,29,36,1,83000,22600,17,17
4,2998,65,56,1,0,80000,11,17
4,5191,74,69,1,0,0,8,10
4,3918,48,0,2,22000,0,15,0
4,7445,29,0,2,0,0,12,0
4,4326,29,0,2,8000,0,15,0
4,4060,26,0,2,36000,0,12,0
4,6725,25,0,5,22000,0,13,0
4,7887,53,50,1,65000,19500,14,12
4,1271,25,26,1,40000,0,14,12
4,1750,53,0,2,0,0,15,0
4,6535,47,0,4,65000,0,17,0
4,8237,23,0,2,11000,0,15,0
4,7310,38,25,1,45000,1000,11,17
4,6675,59,51,4,9999998,0,13,15
4,7323,63,0,2,68000,0,14,0
4,5349,34,0,2,33666,0,17,0
4,1722,66,61,1,4095,0,16,16
4,4655,35,35,1,39000,44000,16,17
4,3510,40,41,1,50000,52000,14,17
4,6946,58,58,1,25000,23000,14,14
4,3848,55,0,2,26000,0,12,0
4,4927,53,0,4,30676,0,12,0
4,4579,34,0,2,27000,0,14,0
4,8340,31,28,1,25000,30000,12,13
4,4760,29,27,1,50000,30000,12,17
4,4182,71,71,1,24000,0,16,16
4,380,70,69,1,0,0,16,12
4,2153,72,44,1,0,80000,16,12
4,2853,42,0,2,56000,0,13,0
4,8746,47,47,1,0,62000,10,12
4,1542,74,0,3,0,0,12,0
4,2314,47,46,1,59088,15821,16,16
4,7929,56,0,3,28000,0,12,0
4,2152,35,40,2,40000,15000,12,14
4,4014,57,57,1,0,25000,12,12
4,943,74,74,1,0,0,9,10
4,259,53,61,1,0,0,12,14
4,814,33,0,5,17000,0,14,0
4,1244,73,0,3,0,0,10,0
4,7089,62,0,5,0,0,11,0
4,683,60,0,4,0,0,8,0
4,1018,41,0,4,0,0,10,0
4,3280,43,51,1,57500,66340,12,12
